trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
76,1,NaN,0.293148500029929,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
77,0,NaN,0.294123800005764,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
78,0,NaN,0.296366600028705,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
79,1,NaN,0.274342199962121,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
80,0,NaN,0.342380600050092,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
81,1,NaN,0.47721250000177,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
82,0,NaN,0.309368600021116,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
83,1,NaN,0.248049699992407,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
84,0,NaN,0.490941700001713,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
85,0,NaN,0.980992900033016,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
86,0,NaN,0.176360199984629,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
87,1,NaN,0.751904600008857,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
88,0,NaN,0.57879060000414,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
89,0,NaN,0.320889900031034,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
90,1,NaN,0.702525999979116,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
91,1,NaN,0.765700499992818,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
92,0,NaN,0.355844900012016,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
93,1,NaN,1.00186780001968,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
94,1,NaN,0.162317899987102,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
95,1,NaN,0.335975099995267,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
96,0,NaN,0.318072699999902,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
97,1,NaN,0.438755900016986,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
98,1,NaN,0.762718399986625,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
99,1,NaN,0.28424070001347,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
100,1,NaN,0.501996400009375,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
101,0,NaN,0.485282999987248,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
102,0,NaN,0.283960599976126,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
103,0,NaN,0.270917600020766,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
104,0,NaN,1.19406289997278,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
105,0,NaN,0.341932000010274,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
106,0,NaN,0.302494600007776,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
107,0,NaN,0.580945800000336,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
108,1,NaN,0.57168560003629,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
109,1,NaN,0.344011900015175,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
110,1,NaN,0.286688200023491,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
111,1,NaN,0.185977099987213,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
112,0,NaN,0.247828300052788,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
113,0,NaN,0.27904579997994,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
114,1,NaN,0.223901499994099,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
115,1,NaN,0.756643500004429,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
116,1,NaN,0.77641729998868,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
117,0,NaN,0.611360899987631,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
118,0,NaN,1.0165175999864,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
119,0,NaN,0.311939199978951,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
120,1,NaN,0.328175699978601,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
121,1,NaN,0.236645700002555,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
122,0,NaN,0.301554900011979,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
123,1,NaN,0.290561300003901,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
124,0,NaN,0.215734599973075,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
125,1,NaN,0.159924300038256,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
126,1,NaN,0.591609800001606,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
127,0,NaN,0.302236000017729,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
128,0,NaN,0.265931500005536,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
129,1,NaN,0.235471200023312,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
130,0,NaN,0.308199000020977,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
131,1,NaN,0.206350899999961,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
132,1,NaN,0.2525671000476,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
133,1,NaN,0.0103921000263654,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
134,0,NaN,0.114360800012946,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
135,0,NaN,0.247143299959134,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
136,1,NaN,0.521258299995679,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
137,0,NaN,0.192991400021128,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
138,0,NaN,0.0798699999577366,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
139,1,NaN,0.422069999971427,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
140,1,NaN,0.000413100002333522,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
141,0,NaN,0.406331399979535,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
142,1,NaN,0.420129300036933,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
143,0,NaN,0.228910100006033,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
144,0,NaN,0.265133800043259,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
145,0,NaN,0.252395900024567,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
146,0,NaN,0.308465600013733,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
147,0,NaN,0.283462999970652,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
148,1,NaN,0.251302899967413,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
149,1,NaN,0.508322999987286,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
150,1,NaN,0.231324599997606,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
151,1,NaN,0.296888899989426,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
152,1,NaN,0.485601199965458,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
153,0,NaN,0.21324780001305,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
154,1,NaN,0.319393999991007,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
155,0,NaN,0.354604099993594,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
156,1,NaN,0.323687000025529,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
157,0,NaN,0.446366999996826,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
158,1,NaN,0.553300699975807,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
159,0,NaN,0.523647600028198,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
160,0,NaN,0.52880270004971,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
161,1,NaN,0.767424000019673,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
162,0,NaN,0.301540600019507,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
163,1,NaN,0.318909299967345,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
164,0,NaN,0.342088899982627,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
165,1,NaN,0.401284499967005,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
166,0,NaN,0.335080999997444,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
167,0,NaN,0.421617700019851,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
168,1,NaN,0.134705600037705,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
169,1,NaN,0.321556999988388,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
170,0,NaN,0.411151000007521,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
171,0,NaN,0.641450199997053,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
172,1,NaN,0.324242700007744,NaN,1,SHINEd_f24_088_mask.tif,88,f24,998
173,0,NaN,0.566455199965276,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
174,0,NaN,0.593178799957968,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
175,1,NaN,0.503619400027674,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
176,1,NaN,1.58983080001781,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
177,1,NaN,0.546900999965146,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
178,1,NaN,0.277588700002525,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
179,1,NaN,0.314384399971459,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
180,1,NaN,0.37266399996588,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
181,0,NaN,0.231842999986839,NaN,1,SHINEd_f06_177_mask.tif,177,f06,998
182,1,NaN,0.296776900009718,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
183,1,NaN,0.520371199992951,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
184,1,NaN,0.42529550002655,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
185,0,NaN,0.326875999977347,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
186,0,NaN,0.276846799999475,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
187,0,NaN,0.283685200032778,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
188,0,NaN,0.286726299964357,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
189,1,NaN,0.0100951000349596,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
190,0,NaN,0.274524800013751,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
191,1,NaN,0.424383300007321,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
192,1,NaN,0.47678480000468,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
193,1,NaN,0.287295100046322,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
194,0,NaN,0.89935769996373,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
195,0,NaN,0.778608700027689,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
196,0,NaN,0.457663799985312,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
197,1,NaN,0.212398000003304,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
198,0,NaN,0.335253899975214,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
199,0,NaN,0.398147800005972,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
200,1,NaN,0.233408299973235,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
201,0,NaN,0.491883600014262,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
202,0,NaN,0.592034000030253,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
203,0,NaN,0.298202299978584,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
204,1,NaN,0.241324600006919,NaN,1,SHINEd_m08_088_mask.tif,88,m08,998
205,0,NaN,0.484613900014665,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
206,1,NaN,0.570627800014336,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
207,0,NaN,0.239034899976104,NaN,1,SHINEd_m08_177_mask.tif,177,m08,998
208,1,NaN,0.146779700007755,NaN,1,SHINEd_m08_022_mask.tif,22,m08,998
209,1,NaN,0.267815600032918,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
210,1,NaN,0.309589000011329,NaN,1,SHINEd_f06_000_mask.tif,0,f06,998
211,0,NaN,0.322785799973644,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
212,1,NaN,0.434102700033691,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
213,1,NaN,0.298128900001757,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
214,0,NaN,0.455866199976299,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
215,0,NaN,0.851636199979112,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
216,0,NaN,0.257417100016028,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
217,0,NaN,0.319941500027198,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
218,0,NaN,0.30093070003204,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
219,1,NaN,0.522130299999844,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
220,0,NaN,0.508347700000741,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
221,0,NaN,0.366525299963541,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
222,0,NaN,0.502961400023196,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
223,1,NaN,0.315536699956283,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
224,0,NaN,0.361716400017031,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
225,0,NaN,0.326434299990069,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
226,0,NaN,0.379203199991025,NaN,1,SHINEd_m31_155_mask.tif,155,m31,998
227,1,NaN,0.228654899983667,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
228,0,NaN,0.275825400021859,NaN,1,SHINEd_f06_133_mask.tif,133,f06,998
229,0,NaN,0.210061300022062,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
230,0,NaN,0.308400000038091,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
231,1,NaN,0.511022399994545,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
232,0,NaN,0.350535499979742,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
233,0,NaN,0.323111900012009,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
234,1,NaN,0.350416300003417,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
235,0,NaN,0.248069499968551,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
236,0,NaN,0.283307700010482,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
237,0,NaN,0.487188800005242,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
238,1,NaN,0.313802899967413,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
239,0,NaN,0.245091499993578,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
240,1,NaN,0.332747299980838,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
241,1,NaN,0.637409800023306,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
242,0,NaN,0.290825399977621,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
243,1,NaN,0.613341199990828,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
244,1,NaN,0.330747100000735,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
245,0,NaN,0.297572600014973,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
246,0,NaN,0.398199899995234,NaN,1,SHINEd_f06_088_mask.tif,88,f06,998
247,0,NaN,0.600468900054693,NaN,1,SHINEd_f24_155_mask.tif,155,f24,998
248,0,NaN,0.353938099986408,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
249,0,NaN,0.445748600002844,NaN,1,SHINEd_m31_133_mask.tif,133,m31,998
250,1,NaN,0.385469799977727,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
251,0,NaN,0.449408199987374,NaN,1,SHINEd_f06_044_mask.tif,44,f06,998
252,0,NaN,0.733943800034467,NaN,1,SHINEd_f06_111_mask.tif,111,f06,998
253,0,NaN,0.349100699997507,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
254,0,NaN,0.383105700020678,NaN,1,SHINEd_m31_199_mask.tif,199,m31,998
255,1,NaN,0.352294199983589,NaN,1,SHINEd_f24_044_mask.tif,44,f24,998
256,1,NaN,0.911710600019433,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
257,0,NaN,0.467715500039048,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
258,0,NaN,0.353070600016508,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
259,0,NaN,0.365556499978993,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
260,1,NaN,0.157175600004848,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
261,0,NaN,0.0244053000351414,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
262,0,NaN,0.232100000022911,NaN,1,SHINEd_f06_199_mask.tif,199,f06,998
263,0,NaN,0.252244900038932,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
264,0,NaN,0.000256600033026189,NaN,1,SHINEd_m08_155_mask.tif,155,m08,998
265,0,NaN,0.211866699974053,NaN,1,SHINEd_f24_111_mask.tif,111,f24,998
266,0,NaN,0.240657099988312,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
267,0,NaN,0.442664899979718,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
268,1,NaN,0.0675385000067763,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
269,0,NaN,0.448493700008839,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
270,0,NaN,0.388662000012118,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
271,1,NaN,0.510554399981629,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
272,1,NaN,0.979683200013824,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
273,0,NaN,0.430057099962141,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
274,1,NaN,0.255505300010554,NaN,1,SHINEd_m31_000_mask.tif,0,m31,998
275,0,NaN,0.551527299976442,NaN,1,SHINEd_m08_133_mask.tif,133,m08,998
276,0,NaN,0.389382300025318,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
277,1,NaN,0.241840699978638,NaN,1,SHINEd_f24_000_mask.tif,0,f24,998
278,0,NaN,0.291334800014738,NaN,1,SHINEd_f06_066_mask.tif,66,f06,998
279,1,NaN,0.61126689997036,NaN,1,SHINEd_m31_022_mask.tif,22,m31,998
280,1,NaN,0.407545000023674,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
281,0,NaN,0.282658099953551,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
282,1,NaN,0.257861300022341,NaN,1,SHINEd_m31_044_mask.tif,44,m31,998
283,1,NaN,0.239750200009439,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
284,0,NaN,0.247904399991967,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
285,1,NaN,0.196790899964981,NaN,1,SHINEd_m31_111_mask.tif,111,m31,998
286,1,NaN,0.571511899994221,NaN,1,SHINEd_m31_066_mask.tif,66,m31,998
287,1,NaN,0.272367400000803,NaN,1,SHINEd_f06_022_mask.tif,22,f06,998
288,0,NaN,0.272220599988941,NaN,1,SHINEd_m08_199_mask.tif,199,m08,998
289,1,NaN,0.314855599950533,NaN,1,SHINEd_f24_022_mask.tif,22,f24,998
290,1,NaN,0.266227600048296,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
291,1,NaN,0.224871999991592,NaN,1,SHINEd_f24_066_mask.tif,66,f24,998
292,0,NaN,0.321160299994517,NaN,1,SHINEd_f06_155_mask.tif,155,f06,998
293,1,NaN,0.44286920002196,NaN,1,SHINEd_m08_066_mask.tif,66,m08,998
294,0,NaN,0.528420999995433,NaN,1,SHINEd_m08_111_mask.tif,111,m08,998
295,1,NaN,0.484101300011389,NaN,1,SHINEd_m08_044_mask.tif,44,m08,998
296,0,NaN,0.161037499958184,NaN,1,SHINEd_f24_199_mask.tif,199,f24,998
297,0,NaN,0.211712699965574,NaN,1,SHINEd_f24_177_mask.tif,177,f24,998
298,1,NaN,0.256868699972983,NaN,1,SHINEd_m08_000_mask.tif,0,m08,998
299,0,NaN,0.208956899994519,NaN,1,SHINEd_f24_133_mask.tif,133,f24,998
300,1,NaN,0.689765499962959,NaN,1,SHINEd_m31_088_mask.tif,88,m31,998
301,0,NaN,0.342639399983454,NaN,1,SHINEd_m31_177_mask.tif,177,m31,998
