"trialN","EmoResp","ConfResp","EmoRT","ConfRT","trialSuccess","StimFile","MorphLevel","Indiv","SubID",
80,1,2,0.33182,0.25941,1,0,999,
81,0,3,0.24168,0.32249,1,199,999,
82,1,3,0.59591,0.25143,1,66,999,
83,1,2,0.3504,0.25238,1,44,999,
84,0,2,0.37787,0.51646,1,111,999,
85,1,3,0.2017,0.42354,1,66,999,
86,0,3,0.45391,0.21239,1,133,999,
87,0,3,0.20792,0.30932,1,155,999,
88,1,3,0.27865,0.28472,1,66,999,
89,1,3,0.33087,0.32636,1,22,999,
90,1,3,0.40618,0.2882,1,22,999,
91,1,3,0.16896,0.26284,1,0,999,
92,0,3,0.70585,0.23798,1,133,999,
93,0,3,0.28279,0.27027,1,111,999,
94,0,1,0.3778,0.19664,1,66,999,
95,1,1,0.23107,0.42041,1,44,999,
96,0,3,0.43006,0.24625,1,199,999,
97,0,3,0.48153,0.26567,1,199,999,
98,0,3,0.0004632,0.072207,1,155,999,
99,888,3,1.9996,0.71355,0,133,999,
100,1,1,0.1604,0.22949,1,88,999,
101,0,3,0.48228,0.62932,1,199,999,
102,1,2,0.31664,0.27607,1,44,999,
103,0,2,0.35175,0.24545,1,111,999,
104,0,2,0.31426,0.6056,1,88,999,
105,1,3,0.37847,0.2134,1,44,999,
106,0,3,0.41918,0.19627,1,111,999,
107,0,2,0.21838,0.34019,1,155,999,
108,1,3,0.24625,0.29475,1,66,999,
109,0,3,0.089424,0.27495,1,199,999,
110,1,3,0.24076,0.30852,1,0,999,
111,0,3,0.035992,0.31364,1,155,999,
112,0,3,0.39261,0.34989,1,133,999,
113,1,3,0.54195,0.30142,1,66,999,
114,1,1,0.3448,0.30914,1,111,999,
115,1,1,0.57524,0.25368,1,88,999,
116,0,2,0.42371,0.44647,1,133,999,
117,1,3,0.30568,0.35754,1,0,999,
118,1,1,0.28626,0.69351,1,66,999,
119,0,3,0.30427,0.30217,1,199,999,
120,1,1,0.21648,0.26117,1,66,999,
121,1,3,0.27147,0.25195,1,0,999,
122,0,1,0.49445,0.26819,1,111,999,
123,0,1,0.58995,0.30311,1,111,999,
124,1,2,0.0004828,0.51376,1,22,999,
125,1,3,0.21525,0.39648,1,0,999,
126,1,3,0.44045,0.34762,1,66,999,
127,0,3,0.29545,0.48612,1,199,999,
128,1,3,0.2651,0.26176,1,22,999,
129,0,2,0.44362,0.37309,1,66,999,
130,0,2,0.20017,0.31634,1,111,999,
131,1,3,0.21532,0.24781,1,22,999,
132,0,2,0.21645,0.33193,1,88,999,
133,1,3,0.15477,0.3879,1,0,999,
134,0,3,0.30705,0.3015,1,155,999,
135,1,3,0.19269,0.35051,1,0,999,
136,0,3,0.0028652,1.1229,1,111,999,
137,0,3,0.35244,0.32597,1,133,999,
138,1,2,0.32206,0.29288,1,66,999,
139,1,3,0.26824,0.25948,1,0,999,
140,1,3,0.25167,0.29972,1,66,999,
141,0,2,0.17875,0.62149,1,177,999,
142,0,3,0.35378,0.32493,1,199,999,
143,1,2,0.28225,0.33971,1,44,999,
144,0,2,0.48395,0.23671,1,111,999,
145,0,1,0.73666,0.2761,1,66,999,
146,0,3,0.31042,0.30053,1,155,999,
147,1,1,0.40107,0.23559,1,44,999,
148,0,2,0.45294,0.36531,1,177,999,
149,1,2,0.54152,0.34061,1,88,999,
150,0,3,1.3411,0.61754,1,199,999,
151,0,3,0.70598,0.34296,1,177,999,
152,0,3,0.60704,0.41332,1,155,999,
153,0,2,0.45944,0.27492,1,133,999,
154,0,1,0.58508,0.32329,1,66,999,
155,1,2,0.46954,0.26859,1,44,999,
156,1,3,0.41974,0.35859,1,22,999,
157,0,3,0.35038,0.42185,1,199,999,
158,1,3,0.70732,0.31637,1,0,999,
159,0,2,0.51148,0.36475,1,88,999,
160,1,3,0.0026678,0.37047,1,44,999,
161,0,3,0.24889,0.37021,1,155,999,
162,0,3,0.23009,0.30119,1,133,999,
163,1,3,0.22533,0.31044,1,22,999,
164,1,3,0.0014377,0.37371,1,22,999,
165,0,3,0.002621,0.43769,1,199,999,
166,1,3,0.004956,0.36812,1,22,999,
167,1,2,0.091928,0.35239,1,88,999,
168,1,3,0.0014705,0.33507,1,22,999,
169,0,3,1.2116,0.31677,1,199,999,
170,0,3,0.42514,0.39748,1,133,999,
171,1,2,0.14681,0.3337,1,66,999,
172,0,1,0.255,0.31899,1,88,999,
173,0,3,0.30996,0.66215,1,177,999,
174,1,1,0.32555,0.2859,1,22,999,
175,0,2,0.30277,0.30727,1,199,999,
176,0,3,0.23986,0.2868,1,199,999,
177,1,3,0.24898,0.28331,1,22,999,
178,0,3,0.22914,0.33388,1,177,999,
179,0,3,0.21413,0.35736,1,199,999,
180,1,1,0.52138,0.30871,1,111,999,
181,0,1,0.22511,0.34138,1,177,999,
182,0,2,0.23944,0.49702,1,66,999,
183,1,3,0.37512,0.33314,1,0,999,
184,1,3,0.20137,0.34308,1,44,999,
185,0,3,0.513,0.32438,1,111,999,
186,1,3,0.54493,0.27727,1,44,999,
187,1,2,0.28713,0.39042,1,88,999,
188,0,3,0.25872,0.41951,1,155,999,
189,1,3,0.51559,0.46216,1,88,999,
190,1,3,0.25325,0.34108,1,22,999,
191,0,3,0.31762,0.40565,1,155,999,
192,1,2,0.22663,0.56567,1,44,999,
193,1,3,0.35692,0.41955,1,0,999,
194,0,3,0.28658,0.35089,1,133,999,
195,0,2,0.20659,0.37241,1,44,999,
196,0,3,0.40123,0.3317,1,177,999,
197,0,3,0.2786,0.34799,1,177,999,
198,0,3,0.32548,0.33286,1,155,999,
199,0,3,1.0756,0.35749,1,111,999,
200,0,2,0.43726,0.34988,1,155,999,
201,1,1,0.7021,0.32627,1,88,999,
202,0,2,0.33941,0.29546,1,111,999,
203,1,3,0.15315,0.32578,1,22,999,
204,1,1,0.45011,0.44529,1,88,999,
205,0,3,0.30538,0.27834,1,177,999,
206,0,3,0.32074,0.26148,1,155,999,
207,0,3,0.41299,0.29334,1,133,999,
208,0,3,0.20592,0.26094,1,199,999,
209,1,3,0.0004974,0.20347,1,44,999,
210,0,2,0.91812,0.27803,1,111,999,
211,0,2,0.32287,0.27698,1,111,999,
212,0,2,0.26848,0.30281,1,133,999,
213,0,2,0.1624,0.29991,1,155,999,
214,0,2,0.0043021,0.43088,1,177,999,
215,0,3,0.14318,0.29244,1,155,999,
216,0,2,0.3071,0.3009,1,111,999,
217,1,3,0.15904,0.36606,1,0,999,
218,1,3,0.29887,0.33261,1,0,999,
219,1,3,0.30688,0.30123,1,22,999,
220,0,3,0.37234,0.46009,1,199,999,
221,0,3,0.54524,0.31843,1,88,999,
222,1,3,0.086868,0.3767,1,44,999,
223,1,2,0.44389,0.25305,1,22,999,
224,0,1,1.0152,0.30305,1,88,999,
225,0,2,0.89665,0.18733,1,111,999,
226,0,1,0.25037,0.32659,1,88,999,
227,0,1,0.11693,0.35806,1,66,999,
228,0,3,0.21912,0.4197,1,133,999,
229,0,2,0.24944,0.31969,1,66,999,
230,0,3,0.0026113,0.43149,1,199,999,
231,1,1,0.18072,0.40378,1,44,999,
232,0,3,0.33243,0.26959,1,111,999,
233,0,3,0.37538,0.41559,1,155,999,
234,0,1,0.3187,0.47608,1,88,999,
235,0,3,1.2167,0.093484,1,155,999,
236,1,3,0.40648,0.3673,1,44,999,
237,0,3,0.22008,0.36665,1,177,999,
238,0,3,0.25442,0.27807,1,199,999,
239,1,3,0.00263,0.4033,1,0,999,
240,0,3,0.5048,0.32967,1,133,999,
241,1,1,0.3943,0.29328,1,88,999,
242,1,2,0.48873,0.78947,1,22,999,
243,0,3,0.11914,0.43082,1,133,999,
244,1,3,0.11336,0.31873,1,0,999,
245,0,2,0.1507,0.34079,1,88,999,
246,1,1,0.8582,0.14982,1,66,999,
247,0,2,0.44187,0.45473,1,88,999,
248,1,3,0.29989,0.38183,1,44,999,
249,0,3,0.39596,0.35705,1,155,999,
250,1,2,0.16174,0.39719,1,22,999,
251,0,3,0.72177,0.37343,1,177,999,
252,1,3,0.23637,0.22174,1,44,999,
253,0,3,0.0025999,0.33092,1,155,999,
254,0,3,0.034207,0.3379,1,111,999,
255,1,2,0.21975,0.30142,1,66,999,
256,0,3,0.32021,0.26217,1,177,999,
257,0,3,0.24475,0.23886,1,155,999,
258,0,3,0.1107,0.29289,1,177,999,
259,1,3,0.17101,0.31395,1,44,999,
260,1,2,0.22482,0.29576,1,66,999,
261,0,3,0.21546,0.24665,1,133,999,
262,1,3,0.000425,0.036914,1,44,999,
263,1,3,0.27612,0.3481,1,66,999,
264,0,3,0.20927,0.27637,1,155,999,
265,1,3,0.0018009,0.38255,1,44,999,
266,1,1,0.077693,0.32897,1,88,999,
267,1,3,0.29942,0.35439,1,22,999,
268,1,3,0.23706,0.40672,1,0,999,
269,1,3,0.19809,0.35891,1,22,999,
270,0,3,0.38772,0.34816,1,155,999,
271,1,2,0.084251,0.32188,1,22,999,
272,1,2,0.0004313,0.098672,1,22,999,
273,0,2,0.27685,1.0939,1,88,999,
274,1,3,0.33564,0.46168,1,0,999,
275,0,2,0.2726,0.3892,1,133,999,
276,0,3,0.0024926,0.46348,1,133,999,
277,0,3,0.36669,0.38073,1,177,999,
278,1,1,0.29939,0.37517,1,44,999,
279,0,3,0.38501,0.39316,1,177,999,
280,0,3,0.28196,0.38013,1,111,999,

