trialN,EmoResp,ConfResp,EmoRT,ConfRT,trialSuccess,StimFile,MorphLevel,Indiv,SubID
66,0,2,0.43084019998787,0.342603900004178,1,SHINEd_m08_133_mask.tif,133,m08,999
67,0,2,0.00261520000640303,0.393729399977019,1,SHINEd_m08_155_mask.tif,155,m08,999
68,0,2,0.220565700001316,0.280378800001927,1,SHINEd_m08_111_mask.tif,111,m08,999
69,0,3,0.326093699986814,0.278848000016296,1,SHINEd_f24_133_mask.tif,133,f24,999
70,1,2,0.263515800004825,0.293410799989942,1,SHINEd_m08_000_mask.tif,0,m08,999
71,0,1,0.708209200005513,0.414450499985833,1,SHINEd_f06_066_mask.tif,66,f06,999
72,0,3,0.841557400010061,0.262028999975882,1,SHINEd_f06_177_mask.tif,177,f06,999
73,0,3,0.587702500022715,0.223242900014156,1,SHINEd_f24_199_mask.tif,199,f24,999
74,0,3,0.319429600000149,0.244936400005827,1,SHINEd_m31_177_mask.tif,177,m31,999
75,0,3,0.32053139997879,0.276143600000069,1,SHINEd_m08_111_mask.tif,111,m08,999
76,0,2,0.434133200003998,0.389141499996185,1,SHINEd_f06_088_mask.tif,88,f06,999
77,0,1,0.31781680000131,0.325310200016247,1,SHINEd_m08_111_mask.tif,111,m08,999
78,0,3,0.340104800008703,0.532448700017994,1,SHINEd_f24_177_mask.tif,177,f24,999
79,1,2,0.276138199988054,0.230311299994355,1,SHINEd_m08_000_mask.tif,0,m08,999
80,1,2,0.33182309998665,0.259414100000868,1,SHINEd_f24_000_mask.tif,0,f24,999
81,0,3,0.241680900013307,0.322488900012104,1,SHINEd_m08_199_mask.tif,199,m08,999
82,1,3,0.595913500001188,0.251431799988495,1,SHINEd_m31_066_mask.tif,66,m31,999
83,1,2,0.350398100010352,0.252378999983193,1,SHINEd_m31_044_mask.tif,44,m31,999
84,0,2,0.377873100020224,0.516461699997308,1,SHINEd_f24_111_mask.tif,111,f24,999
85,1,3,0.201703999977326,0.42354200000409,1,SHINEd_f24_066_mask.tif,66,f24,999
86,0,3,0.453911199991126,0.212393699999666,1,SHINEd_m31_133_mask.tif,133,m31,999
87,0,3,0.207924799993634,0.309321100008674,1,SHINEd_m31_155_mask.tif,155,m31,999
88,1,3,0.278651800006628,0.28472110000439,1,SHINEd_f24_066_mask.tif,66,f24,999
